timestamp_ms,rtd_top,rtd_middle,rtd_bottom,bottle_pressure,tank_pressure,o2_pressure,rocket_weight,rocket_weight_tare,vent_temp,n2o_temp
354500,5295.79,-243.1,-239.19,42.89,42.43,7.5,29.69,0.3,36.13,18.46
354600,5284.97,-242.1,-239.15,42.87,42.21,7.54,30.15,0.76,44.09,18.62
354700,5292.46,-240.02,-239.73,42.73,42.35,7.42,29.74,0.36,41.01,18.58
354800,5288.3,-241.77,-239.02,42.61,42.57,7.8,30.07,0.69,31.78,17.99
354900,5303.69,-242.97,-239.65,42.79,42.39,7.46,29.65,0.26,40.62,18.65
355000,5304.94,-242.81,-239.36,42.65,42.47,7.68,29.92,0.53,40.35,19.01
355100,5299.12,-243.52,-239.27,42.71,42.51,7.74,30.16,0.77,33.41,18.89
355200,5309.52,-243.52,-240.15,42.55,42.33,7.72,29.9,0.51,40.08,17.99
355300,5292.46,-243.22,-239.07,42.75,42.33,7.54,29.97,0.59,47.09,18.73
355400,5292.05,-242.97,-239.4,42.45,42.43,7.82,30.11,0.72,34.46,18.18
355500,5292.46,-242.89,-239.19,42.63,42.33,7.62,29.85,0.46,37.49,18.62
355600,5289.13,-241.27,-238.9,42.75,42.43,7.2,30.03,0.65,39.77,18.81
355700,5302.03,-242.02,-239.48,42.63,42.31,7.4,29.61,0.22,49.89,18.46
355800,5296.21,-242.6,-239.27,42.71,42.41,7.84,30.03,0.64,35.51,18.77
355900,5291.63,-241.98,-239.86,42.91,42.27,7.24,29.84,0.46,45.32,18.34
356000,5288.72,-243.22,-238.94,42.81,42.37,7.46,30.24,0.86,36.56,19.21
356100,5298.29,-243.06,-239.4,42.83,42.37,7.5,30.03,0.65,39.61,18.62
356200,5297.87,-242.35,-238.69,42.69,42.35,7.9,29.87,0.48,42.66,18.81
356300,5292.46,-241.98,-239.27,42.73,42.35,7.94,29.93,0.54,39.11,18.58
356400,5288.72,-240.56,-239.36,42.83,42.23,7.42,29.72,0.34,44.32,18.85
356500,5289.97,-243.89,-239.23,42.75,42.75,7.44,29.71,0.32,38.53,18.73
356600,5296.62,-242.89,-239.4,42.49,42.51,7.7,29.9,0.51,42.05,19.17
356700,5290.38,-242.18,-239.23,42.75,42.37,7.28,29.67,0.28,40.46,18.38
356800,5291.21,-242.39,-239.44,42.63,42.35,7.84,30,0.61,39.19,19.17
356900,5294.54,-241.27,-239.98,42.89,42.01,7.48,29.62,0.23,36.56,18.77
357000,5297.45,-242.93,-239.86,42.69,42.41,7.38,29.85,0.46,40.19,18.34
357100,5302.45,-243.52,-239.27,42.75,42.41,7.88,29.91,0.52,45.75,18.73
357200,5294.96,-241.73,-240.19,42.93,42.55,7.48,29.79,0.4,33.22,18.69
357300,5293.29,-242.56,-239.48,42.75,42.23,7.42,29.79,0.4,39.27,17.91
357400,5297.45,-240.44,-239.65,42.57,42.37,7.48,29.67,0.28,47.9,18.18
357500,5299.95,-242.81,-240.4,42.81,42.43,7.8,29.59,0.2,36.13,18.93
357600,5298.7,-242.77,-239.61,42.83,42.27,7.74,29.86,0.48,34.15,18.18
357700,5313.26,-242.35,-239.94,42.79,42.31,7.44,29.66,0.28,42.78,19.01
357800,5299.12,-240.52,-239.73,42.83,42.33,7.42,30.05,0.66,35.47,18.38
357900,5300.37,-241.77,-240.15,42.91,42.47,7.46,29.54,0.15,48.24,18.3
358000,5289.13,-241.81,-239.86,42.89,42.15,7.42,29.92,0.53,37.45,18.06
358100,5286.64,-243.77,-239.19,42.93,42.23,7.54,29.68,0.3,32.21,19.09
358200,5296.62,-243.77,-239.52,42.65,42.21,7.2,29.85,0.46,44.17,18.62
358300,5292.88,-242.73,-239.48,42.81,42.35,7.46,29.66,0.28,34.34,18.62
358400,5289.55,-240.94,-239.56,42.75,42.37,7.3,29.68,0.29,39.65,18.77
358500,5294.54,-241.48,-239.52,42.67,42.35,7.32,29.57,0.18,40.54,18.93
358600,5301.61,-242.68,-239.65,42.89,42.13,7.88,29.93,0.54,33.33,18.69
358700,5298.29,-240.65,-238.98,42.73,42.21,7.4,29.86,0.47,35.35,18.65
358800,5296.21,-242.77,-239.73,43.09,42.35,7.54,29.92,0.53,42.9,19.44
358900,5299.12,-241.48,-239.61,42.75,42.29,6.67,29.7,0.31,35.08,18.54
359000,5289.55,-242.02,-240.15,42.97,42.37,7.4,29.65,0.26,32.67,18.26
359100,5288.3,-243.64,-239.4,42.95,42.53,7.5,29.66,0.28,41.85,18.89
359200,5298.29,-241.69,-239.44,42.63,42.15,7.6,29.7,0.32,42.16,18.34
359300,5302.86,-243.64,-239.11,42.93,42.49,7.4,29.8,0.41,49.4,18.93
359400,5303.28,-243.1,-239.31,42.69,42.29,7.66,29.87,0.48,34.62,18.5
359500,5296.21,-241.39,-240.02,42.55,42.49,7.62,29.74,0.36,40.27,19.05
359600,5297.45,-242.14,-239.77,42.81,42.35,7.34,29.78,0.39,38.49,18.65
359700,5292.46,-240.94,-240.06,42.97,42.47,7.2,29.8,0.41,29.91,18.85
359800,5300.78,-242.39,-239.94,42.97,42.37,7.28,29.68,0.3,43.67,18.73
359900,5309.1,-243.64,-239.61,42.65,42.19,7.6,29.7,0.31,38.69,18.34
360000,5297.45,-242.43,-240.4,42.65,42.37,7.8,29.68,0.3,41.82,19.21
360100,5299.12,-244.1,-239.73,42.71,42.29,7.32,29.66,0.27,37.37,18.54
360200,5289.13,-241.56,-239.98,42.97,42.31,7.22,29.53,0.15,37.87,18.5
360300,5302.45,-243.47,-240.02,42.57,42.31,7.44,29.51,0.12,44.86,19.05
360400,5302.03,-243.97,-239.56,42.81,42.37,7.3,29.47,0.09,51.35,19.13
360500,5284.56,-241.27,-240.11,42.89,42.41,7.36,29.85,0.46,39.88,18.46
360600,5297.45,-241.85,-240.02,42.75,42.25,7.84,29.46,0.07,35.74,18.62
360700,5289.13,-241.14,-239.81,42.73,42.35,7.54,29.59,0.21,35.94,18.69
360800,5294.54,-242.23,-239.94,42.83,42.57,7.24,29.61,0.22,38.8,18.38
360900,5298.7,-242.31,-240.11,42.83,42.25,7.38,29.9,0.51,39.88,18.65
361000,5298.29,-242.77,-239.61,42.75,42.33,7.52,29.53,0.15,41.97,18.89
361100,5304.11,-241.39,-239.94,42.75,42.35,7.46,29.74,0.35,33.8,18.54
361200,5292.88,-244.68,-239.27,42.77,42.29,7.18,29.59,0.2,38.8,18.81
361300,5304.94,-241.31,-239.98,42.71,42.33,7.76,29.51,0.12,52.54,18.42
361400,5304.53,-243.77,-239.52,42.91,42.29,7.04,29.72,0.34,37.95,18.26
361500,5298.29,-242.68,-239.65,43.05,42.27,7.58,29.74,0.35,39.85,19.05
361600,5290.38,-241.39,-239.27,42.75,42.55,7.52,29.45,0.07,48.01,18.89
361700,5296.21,-242.23,-239.4,43.11,42.29,7.22,29.64,0.26,40.16,18.1
361800,5299.12,-242.14,-240.02,42.75,42.19,7.68,29.62,0.23,35.86,18.54
361900,5293.29,-241.44,-240.15,42.81,42.31,7.48,29.78,0.39,41.7,18.97
362000,5297.04,-242.31,-240.19,42.75,42.43,7.82,29.48,0.09,41.93,18.26
362100,5294.96,-241.98,-239.61,42.77,42.19,7.46,29.79,0.4,36.01,18.69
362200,5299.12,-242.02,-239.94,42.79,42.21,7.24,29.45,0.06,34.81,18.58
362300,5297.04,-241.35,-239.86,42.73,42.29,7.56,29.79,0.4,37.76,18.81
362400,5303.69,-243.14,-240.02,42.65,42.27,7.52,29.6,0.21,48.55,18.06
362500,5292.05,-241.1,-240.77,42.73,42.31,7.82,29.73,0.34,42.32,18.62
362600,5305.36,-243.47,-239.07,42.71,42.17,7.24,29.66,0.27,35.66,18.42
362700,5291.63,-242.6,-239.69,42.83,42.49,7.6,29.8,0.41,40.85,19.13
362800,5296.62,-241.94,-239.61,42.91,42.23,7.46,29.51,0.13,38.3,18.65
362900,5302.86,-242.56,-239.65,42.77,42.17,7.12,29.7,0.31,33.1,19.13
363000,5301.61,-243.6,-239.61,42.89,42.29,7.34,29.56,0.17,44.78,18.58
363100,5293.29,-241.85,-240.27,42.77,42.21,7.8,29.82,0.44,35.2,18.65
363200,5300.78,-242.43,-239.44,42.75,42.51,7.36,29.47,0.09,32.48,18.5
363300,5296.62,-243.31,-239.61,42.73,42.27,7.38,29.74,0.35,44.48,18.14
363400,5295.37,-241.77,-239.52,42.79,42.45,7.44,29.55,0.17,36.21,18.69
363500,5305.36,-243.68,-240.23,42.99,42.39,7.82,29.88,0.49,39.15,18.85
363600,5305.77,-242.85,-239.69,42.63,42.23,7.24,29.47,0.08,37.56,18.06
363700,5295.37,-242.31,-239.52,42.85,42.39,7.9,29.82,0.43,36.17,18.81
363800,5289.55,-242.23,-239.65,42.77,42.29,7.42,29.61,0.22,39.96,18.34
363900,5305.77,-240.94,-239.86,42.65,42.43,7.42,29.88,0.5,35.7,18.22
364000,5300.78,-242.43,-240.27,42.71,42.31,7.24,29.64,0.25,45.82,18.93
364100,5294.96,-242.68,-239.98,42.83,42.25,7.48,29.92,0.53,39.38,18.1
364200,5294.96,-243.77,-239.86,42.69,42.43,7.36,29.5,0.11,40.93,17.75
364300,5291.21,-241.14,-239.48,42.79,42.21,7.56,29.8,0.42,41.74,17.95
364400,5287.88,-242.27,-239.48,42.87,42.31,7.58,29.55,0.17,41.85,18.06
364500,5299.12,-241.85,-239.77,42.77,42.35,7.42,29.91,0.52,43.78,18.02
364600,5301.61,-243.35,-239.86,42.73,42.41,7.6,29.63,0.24,46.98,18.22
364700,5288.3,-242.68,-240.06,42.65,42.29,7.58,29.93,0.54,36.94,18.14
364800,5298.7,-242.48,-239.94,42.71,42.47,7.26,29.58,0.19,44.82,18.22
364900,5298.7,-242.68,-239.4,42.85,42.27,7.72,29.85,0.46,46.67,18.18
365000,5298.7,-242.6,-239.77,43.09,42.31,7.34,29.64,0.25,47.63,18.06
365100,5296.62,-243.14,-240.44,42.71,42.37,7.42,29.82,0.43,31.47,18.3
365200,5304.11,-241.44,-239.27,42.81,42.43,7.42,29.67,0.28,34.23,18.58
365300,5297.45,-242.56,-239.94,42.83,42.29,7.22,29.77,0.38,42.9,17.67
365400,5301.61,-240.98,-239.86,42.83,42.29,7.6,29.7,0.32,39.3,18.14
365500,5299.53,-242.6,-240.31,42.65,42.27,7.46,29.93,0.54,33.68,18.22
365600,5294.54,-244.14,-240.15,42.83,42.33,7.48,29.82,0.44,36.79,18.34
365700,5312.85,-241.39,-240.27,42.69,42.31,7.12,30.03,0.64,37.99,17.83
365800,5296.62,-243.27,-239.9,42.79,42.61,7.54,29.73,0.34,31.86,18.18
365900,5296.62,-242.06,-240.02,42.75,42.25,7.48,29.91,0.52,38.96,17.99
366000,5292.05,-242.14,-239.77,42.81,42.33,7.14,29.65,0.26,40.54,18.58
366100,5302.45,-241.56,-240.02,42.75,42.35,7.32,30.12,0.73,35.35,17.59
366200,5299.95,-242.73,-240.06,42.85,42.37,7.5,29.6,0.21,33.22,18.38
366300,5304.11,-242.14,-240.15,42.69,42.37,7.52,30.05,0.67,41.82,17.87
366400,5300.78,-241.64,-239.65,42.81,42.45,7.6,29.76,0.38,32.79,18.26
366500,5302.03,-241.73,-239.98,42.63,42.21,7.34,30.07,0.69,38.22,18.06
366600,5296.21,-243.06,-239.98,42.85,42.61,7.72,29.78,0.39,41.62,18.06
366700,5298.29,-242.23,-239.52,42.67,42.39,7.7,30.09,0.71,42.43,18.42
366800,5295.79,-242.23,-239.77,42.67,42.35,7.68,29.78,0.39,42.2,17.75
366900,5295.79,-243.39,-239.77,42.67,42.13,7.56,29.84,0.45,39.5,18.34
367000,5301.61,-242.1,-239.94,42.87,42.25,7.24,29.92,0.53,38.42,17.91
367100,5304.53,-243.1,-239.98,42.87,42.41,7.44,29.93,0.55,44.24,18.26
367200,5302.03,-242.27,-240.15,42.87,42.37,7.28,29.58,0.19,35.39,17.87
367300,5298.7,-242.23,-239.73,42.95,42.25,7.56,29.95,0.56,41.82,17.95
367400,5297.87,-242.27,-240.15,42.69,42.39,7.56,29.72,0.34,34.73,17.75
367500,5293.29,-243.39,-239.61,42.59,42.17,7.34,29.94,0.55,37.41,17.83
367600,5300.78,-242.14,-239.86,42.69,42.23,7.34,29.84,0.46,41.78,17.67
367700,5299.53,-242.35,-239.81,42.73,42.29,7.64,30.01,0.63,43.13,18.1
367800,5304.94,-243.6,-239.86,42.89,42.37,7.44,29.74,0.36,40.54,17.91
367900,5302.45,-242.48,-240.02,42.53,42.49,7.3,30.14,0.75,42.7,18.14
368000,5301.61,-243.1,-239.81,42.79,42.31,7.54,29.9,0.51,34.07,17.28
368100,5292.88,-242.6,-239.81,42.77,42.33,7.6,29.96,0.57,47.97,18.14
368200,5299.53,-242.14,-239.94,42.87,42.43,7.68,29.86,0.47,32.95,17.59
368300,5304.94,-242.39,-239.9,42.71,42.41,7.48,29.89,0.5,48.47,17.67
368400,5299.53,-242.48,-239.94,42.61,42.27,7.52,29.9,0.51,34.62,17.43
368500,5295.37,-241.52,-240.19,43.65,42.35,7.58,29.93,0.54,46.63,18.18
368600,5300.78,-242.39,-240.06,42.79,42.31,7.48,29.72,0.34,40.73,17.55
368700,5303.28,-242.52,-239.86,42.89,42.47,7.5,30.12,0.73,44.59,17.67
368800,5297.87,-242.56,-239.52,42.81,42.29,7.24,29.99,0.61,47.74,17.83
368900,5300.37,-243.06,-239.77,42.77,42.41,7.4,29.97,0.59,38.49,17.39
369000,5298.7,-242.48,-239.73,42.71,42.31,7.62,29.96,0.57,45.55,17.71
369100,5303.69,-241.56,-240.15,42.87,42.33,7.54,29.93,0.55,41.04,17.71
369200,5301.2,-242.35,-239.77,42.77,42.27,7.36,29.84,0.45,44.75,17.59
369300,5298.7,-241.81,-240.06,42.97,42.45,7.6,30.02,0.63,46.86,18.77
369400,5301.2,-241.89,-239.81,42.57,42.11,7.48,29.93,0.55,43.51,18.34
369500,5297.45,-242.43,-239.86,42.95,42.25,7.4,29.99,0.6,42.47,17.39
369600,5292.46,-241.98,-239.73,42.69,42.43,7.56,29.88,0.5,41.58,17.99
369700,5307.85,-241.98,-239.69,42.69,42.19,7.54,30.02,0.63,36.98,18.38
369800,5305.36,-242.93,-239.94,42.79,42.23,7.12,29.82,0.43,47.24,17.24
369900,5295.79,-242.35,-240.19,42.99,42.41,7.68,29.96,0.57,45.63,18.62
370000,5295.37,-242.18,-239.86,42.63,42.23,7.52,30.09,0.71,45.94,17.43
370100,5298.7,-242.14,-239.81,42.83,42.37,7.32,30.02,0.63,48.17,17.28
370200,5294.54,-241.73,-239.73,42.93,42.31,7.24,29.9,0.51,39.81,18.46
370300,5296.21,-241.48,-239.77,42.69,42.29,7.22,29.93,0.54,35.59,17.51
370400,5301.61,-242.77,-240.19,42.71,42.35,7.4,30,0.61,38.69,17.43
370500,5299.95,-242.81,-240.15,42.63,42.33,7.52,30.08,0.69,36.83,18.54
370600,5299.95,-241.81,-240.02,42.77,42.25,7.34,30.01,0.62,36.36,17.2
370700,5298.7,-243.6,-239.98,42.63,42.19,7.5,29.93,0.55,31.43,17.63
370800,5302.03,-242.73,-240.02,42.81,42.39,7.72,29.95,0.56,33.26,17.67
370900,5301.61,-242.27,-239.98,42.77,42.37,7.44,30.05,0.67,44.4,17.87
371000,5295.37,-243.47,-239.61,42.69,42.41,7.76,29.97,0.59,37.21,17.99
371100,5292.88,-242.97,-239.94,42.65,42.33,7.44,29.98,0.59,38.18,17.79
371200,5297.87,-241.94,-240.06,42.67,42.11,7.36,30.01,0.63,46.98,17.55
371300,5295.79,-243.47,-239.69,42.85,42.55,7.3,30.04,0.65,47.51,17.95
371400,5298.7,-241.77,-239.81,42.91,42.17,7.46,30.06,0.67,39.81,18.46
371500,5298.7,-242.73,-240.11,42.57,42.25,7.6,30.08,0.69,38.11,17.24
371600,5295.37,-243.18,-240.48,42.65,42.21,7.42,30.3,0.91,47.55,18.3
371700,5301.2,-242.97,-240.02,42.87,42.27,7.4,29.9,0.51,37.06,17.39
371800,5301.61,-242.6,-240.15,42.61,42.37,7.48,30.34,0.95,38.92,17.83
371900,5309.1,-242.39,-239.73,42.97,42.45,7.7,29.96,0.57,35.94,17.04
372000,5304.53,-242.81,-240.48,42.63,42.17,7.2,30.36,0.97,43.01,18.06
372100,5297.87,-243.43,-239.98,42.95,42.39,7.54,29.91,0.52,33.92,17.71
372200,5303.28,-243.14,-239.52,42.63,42.19,7.52,30.4,1.02,33.72,17.67
372300,5301.61,-242.64,-239.86,42.65,42.25,7.3,29.81,0.42,36.32,17.47
372400,5303.69,-242.52,-240.02,42.81,42.33,7.42,30.54,1.15,44.13,17.87
372500,5309.94,-241.89,-239.9,42.59,42.27,7.5,29.9,0.51,47.09,17.63
372600,5302.03,-242.23,-240.77,42.89,42.39,7.42,30.63,1.24,43.17,17.47
372700,5295.79,-242.56,-240.02,42.83,42.27,7.52,30.03,0.64,38.88,17.79
372800,5302.86,-242.93,-239.86,42.65,42.25,7.52,30.48,1.09,35.66,17.55
372900,5298.29,-242.48,-240.19,42.69,42.23,7.36,30.18,0.79,42.12,17.43
373000,5301.2,-243.72,-239.77,42.65,42.21,7.8,30.43,1.04,34.5,17.43
373100,5300.78,-243.06,-239.94,42.81,42.33,7.48,30.28,0.89,37.52,17.91
373200,5300.78,-241.98,-240.52,42.71,42.27,7.64,30.58,1.19,36.32,17.67
373300,5299.95,-242.89,-240.4,42.89,42.29,7.84,30.11,0.73,42.63,17.24
373400,5303.28,-243.35,-240.02,42.69,42.83,7.44,30.38,1,51.66,17.79
373500,5304.11,-242.48,-239.94,42.61,42.35,7.46,30.36,0.97,45.25,18.38
373600,5302.03,-243.22,-240.56,42.97,42.23,7.48,30.6,1.21,36.91,17.31
373700,5300.78,-242.6,-239.98,42.77,42.39,7.42,30.19,0.8,42.55,17.51
373800,5299.95,-242.56,-240.27,42.67,42.43,7.54,30.53,1.15,38.72,18.02
373900,5304.53,-242.85,-240.27,42.93,42.45,7.44,30.44,1.05,36.21,17.71
374000,5305.36,-242.89,-239.86,42.71,42.27,7.4,30.52,1.13,42.78,16.84
374100,5305.36,-243.1,-240.06,42.71,42.13,7.62,30.38,0.99,42.47,17.08
374200,5301.2,-241.81,-240.35,42.73,42.25,7.78,30.31,0.92,31.78,17.31
374300,5301.2,-242.77,-240.31,42.75,42.27,7.3,30.45,1.06,43.94,19.05
374400,5299.53,-242.31,-240.23,42.69,42.29,7.36,30.28,0.89,45.55,17.63
374500,5296.62,-241.64,-240.06,42.81,42.25,7.5,30.48,1.09,42.39,17.43
374600,5297.87,-242.48,-240.23,42.83,42.51,7.36,29.85,0.46,35.24,17.31
374700,5306.19,-242.06,-240.56,42.59,42.17,7.28,30.32,0.93,41.55,17.87
374800,5304.94,-243.06,-240.31,42.71,42.31,7.64,30.07,0.68,32.32,18.3
374900,5301.2,-242.81,-240.4,42.73,42.33,7.4,30.28,0.9,44.63,18.73
375000,5301.61,-243.02,-240.15,42.75,42.29,7.42,30.2,0.81,39.69,17.75
375100,5296.21,-243.52,-240.19,42.59,42.21,7.32,30.46,1.08,34.65,17.75
375200,5299.53,-241.77,-240.44,42.77,42.33,7.68,30.21,0.82,31.23,17.99
375300,5307.02,-243.06,-240.19,42.85,42.33,7.42,30.27,0.88,43.05,17.83
375400,5301.2,-242.73,-240.19,42.99,42.35,7.62,30.3,0.91,35.74,17.55
375500,5301.61,-242.18,-239.94,42.93,42.21,7.28,30.59,1.2,33.26,17.87
375600,5299.95,-242.56,-240.52,42.77,42.15,7.42,29.92,0.53,47.05,17.95
375700,5299.95,-242.64,-240.35,42.79,42.41,7.32,30.46,1.07,44.75,17.75
375800,5297.87,-241.77,-239.94,42.25,42.29,7.4,29.97,0.58,47.97,17.39
375900,5298.29,-242.85,-240.15,42.57,42.23,7.36,30.37,0.98,39.34,18.06
376000,5299.12,-241.52,-240.11,42.69,42.19,7.4,30,0.61,41.39,17.43
376100,5296.62,-243.35,-240.15,42.93,42.45,7.48,30.45,1.06,34.97,17.04
376200,5299.95,-243.14,-240.31,42.53,42.57,7.44,30.13,0.74,42.39,17.75
376300,5299.95,-242.1,-240.15,42.77,42.31,7.36,30.26,0.88,36.56,17.63
376400,5301.2,-243.02,-240.35,42.83,42.31,7.52,30.02,0.63,36.75,16.84
376500,5309.1,-241.39,-240.35,42.81,42.21,7.3,30.19,0.8,37.45,17.79
376600,5301.2,-242.93,-240.69,42.81,42.35,7.32,30.07,0.69,40.73,17.39
376700,5297.04,-243.81,-240.23,42.57,42.39,7.34,30.44,1.05,48.09,18.42
376800,5305.36,-245.18,-240.69,42.53,42.57,7.56,29.76,0.37,41.31,17.83
376900,5304.94,-242.6,-240.4,42.87,42.37,7.52,30.47,1.08,43.24,17.67
377000,5299.95,-243.39,-240.19,42.65,42.25,7.62,29.76,0.38,38.26,17.71
377100,5303.28,-241.73,-240.02,42.91,42.33,7.32,30.23,0.84,36.94,17.79
377200,5301.61,-242.1,-240.52,42.63,42.17,7.52,29.8,0.42,48.67,18.14
377300,5300.37,-243.18,-240.9,42.63,42.23,7.48,30.3,0.91,37.1,17.91
377400,5294.96,-242.1,-240.6,42.67,42.41,7.68,30.01,0.63,51.08,17.71
377500,5301.61,-241.23,-240.56,42.97,42.31,7.64,29.76,0.38,42.82,17.67
377600,5297.04,-242.14,-240.48,42.69,42.47,7.3,29.76,0.38,40.23,17.39
377700,5296.62,-242.35,-240.9,42.73,42.43,7.88,30.01,0.62,43.28,17.39
377800,5295.79,-241.98,-240.15,42.87,42.43,7.12,29.8,0.42,38.3,17.39
377900,5298.29,-242.77,-240.11,42.71,42.31,7.52,29.93,0.55,34.42,17.83
378000,5295.37,-242.77,-240.65,42.77,42.37,7.58,29.49,0.11,39.19,17.83
378100,5300.37,-242.68,-241.14,42.43,42.17,7.72,29.95,0.56,38.92,17.31
378200,5299.53,-242.43,-240.56,42.77,42.07,7.54,30.07,0.68,35.43,17.95
378300,5300.78,-242.1,-240.77,42.65,42.33,7.58,30.12,0.73,48.55,18.26
378400,5309.94,-243.52,-241.44,42.57,42.29,7.38,30.09,0.7,41.51,17.35
378500,5308.27,-242.77,-240.94,42.53,42.17,7.5,29.74,0.36,34.54,17.43
378600,5294.96,-241.89,-241.06,42.91,42.39,7.38,29.97,0.59,37.72,17.83
378700,5299.53,-243.47,-240.6,42.51,42.37,7.26,29.41,0.02,42.74,17.2
378800,5297.04,-241.73,-240.81,42.85,42.55,7.6,29.84,0.46,40.12,18.02
378900,5306.19,-242.14,-241.06,42.81,42.19,7.34,29.66,0.27,41.2,17.79
379000,5305.77,-243.97,-240.85,42.75,42.33,8.1,29.75,0.36,36.52,17.12
379100,5298.7,-241.19,-241.19,42.65,42.19,7.68,29.8,0.42,41.51,17.28
379200,5299.95,-242.43,-241.06,42.81,42.25,7.42,29.94,0.55,41.66,17.51
379300,5307.02,-241.02,-240.73,42.97,42.31,7.76,29.95,0.57,37.25,17.31
379400,5299.53,-242.23,-240.85,42.73,42.27,7.7,29.98,0.59,38.84,17.59
379500,5303.69,-244.01,-240.94,42.75,42.41,7.56,29.61,0.22,33.1,18.22
379600,5297.87,-244.39,-240.77,42.67,42.15,7.66,29.9,0.51,40,17.24
379700,5299.95,-243.1,-241.52,42.83,42.41,7.7,29.71,0.32,38.53,17.24
379800,5306.19,-243.27,-241.02,42.81,42.23,7.42,29.8,0.42,42.28,18.02
379900,5307.02,-243.64,-241.35,42.73,42.57,7.4,29.86,0.47,39.15,17.67
380000,5313.26,-244.68,-240.56,42.69,42.37,7.72,29.77,0.38,44.48,17.63
380100,5303.69,-243.47,-241.02,42.75,42.55,7.5,29.72,0.34,42.51,17.51
380200,5307.85,-242.73,-240.69,42.67,42.17,7.5,29.88,0.5,46.01,17.12
380300,5294.54,-241.06,-241.44,42.57,42.49,7.3,29.78,0.39,39.54,17.83
380400,5305.77,-240.73,-240.94,42.57,42.31,7.26,30.05,0.66,41.16,17.43
380500,5301.61,-242.6,-240.73,42.69,42.57,7.64,29.66,0.28,45.36,16.8
380600,5307.44,-243.77,-240.73,42.77,42.25,7.46,29.96,0.57,46.9,18.06
380700,5297.04,-240.65,-240.98,42.71,42.41,7.52,29.69,0.3,38.11,17.08
380800,5298.29,-242.35,-241.02,42.79,42.59,7.74,30.09,0.7,44.36,17.08
380900,5306.19,-244.51,-240.4,42.91,42.29,7.36,29.58,0.19,46.05,18.1
381000,5302.86,-244.43,-240.15,42.75,42.15,7.38,29.74,0.35,37.41,17.83
381100,5307.85,-243.77,-240.06,42.79,42.41,7.26,29.7,0.32,49.89,17.51
381200,5303.28,-244.06,-240.81,42.83,42.29,7.6,29.9,0.51,40.5,17.08
381300,5295.37,-241.56,-240.48,42.71,42.25,7.58,29.68,0.3,50.66,17.39
381400,5297.45,-239.86,-240.69,42.71,42.21,7.62,30.33,0.94,41.66,17.35
381500,5311.18,-243.81,-240.6,42.97,42.39,7.58,29.41,0.02,33.88,17.71
381600,5300.78,-242.64,-241.48,42.67,42.29,7.9,30.03,0.65,45.98,17.47
381700,5300.78,-240.65,-240.9,43.19,42.33,7.22,29.96,0.57,38.07,17.87
381800,5304.94,-243.47,-241.1,42.67,42.35,7.22,29.8,0.42,41.04,17.99
381900,5296.21,-242.02,-241.56,42.67,42.29,7.64,29.78,0.39,41.16,17.63
382000,5304.53,-244.6,-240.77,42.81,42.45,7.3,29.85,0.46,46.05,18.1
382100,5311.18,-243.18,-240.81,42.77,42.37,7.42,29.79,0.4,44.63,17.59
382200,5308.69,-243.39,-240.85,42.93,42.33,7.24,30.09,0.7,42.47,17.79
382300,5293.29,-242.85,-240.69,42.65,42.49,7.64,29.78,0.4,44.36,17.55
382400,5297.45,-240.94,-240.44,42.73,42.43,7.46,30.14,0.75,43.09,17.55
382500,5304.53,-240.69,-241.64,42.89,42.19,7.62,29.72,0.33,35.12,17.55
382600,5297.04,-241.56,-240.9,42.69,42.43,7.46,30.15,0.77,37.52,18.02
382700,5310.35,-244.35,-240.9,42.51,42.45,7.66,29.84,0.46,39.15,17.91
382800,5297.04,-241.89,-240.65,42.89,42.13,7.56,29.93,0.54,44.13,17.28
382900,5294.13,-242.56,-240.56,42.63,42.29,7.34,29.9,0.51,43.71,17.24
383000,5316.18,-244.68,-240.73,42.69,42.51,7.36,30.17,0.79,44.55,18.34
383100,5304.94,-241.44,-241.06,42.81,42.45,7.34,29.75,0.36,38.53,17.31
383200,5306.61,-244.56,-240.4,42.59,42.53,7.72,30.15,0.77,50.66,17.55
383300,5300.78,-242.97,-240.9,42.47,42.29,7.46,29.71,0.32,38.57,17.91
383400,5311.18,-243.02,-240.98,42.65,42.43,7.4,30.36,0.98,35.2,17.71
383500,5302.45,-241.94,-241.23,42.87,42.23,7.46,29.71,0.32,41.04,16.96
383600,5302.86,-242.06,-240.6,42.75,42.35,7.34,30.18,0.79,39.77,17.2
383700,5297.45,-239.52,-240.98,42.69,42.35,7.6,29.93,0.54,51.24,17.16
383800,5306.61,-243.56,-241.44,42.77,42.23,7.9,30.05,0.66,44.78,17.24
383900,5297.04,-242.56,-240.81,42.69,42.35,7.44,29.85,0.46,41.82,17.39
384000,5308.69,-241.14,-240.6,42.63,42.45,7.58,30.23,0.84,41.89,17.63
384100,5304.94,-243.56,-240.69,42.25,42.23,7.36,29.8,0.41,43.44,17.47
384200,5301.61,-242.68,-240.98,42.97,42.23,7.58,30.42,1.03,32.17,17.71
384300,5302.86,-241.02,-240.65,42.67,42.43,7.74,29.76,0.38,37.25,18.42
384400,5304.94,-242.48,-240.9,42.63,42.45,7.34,30.02,0.63,45.25,17.39
384500,5300.37,-243.68,-240.31,42.75,42.27,7.44,30.05,0.67,37.72,17.71
384600,5304.11,-243.27,-241.48,42.81,42.09,7.54,30.18,0.79,44.09,17.39
